district,reg_year,reg_month,count_lag_month,count_lag_year,count,male_15_24yr_2011,total_population_2011,sex_ratio_2011,total_non_worker,gdp_2011_12,class
Hapur,2017,9,469,289,408,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2017,10,408,326,439,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2017,11,439,295,347,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2017,12,347,285,433,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2018,1,433,340,369,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2018,2,369,333,286,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2018,3,286,437,319,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2018,4,319,300,311,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2018,5,311,382,445,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2018,6,445,355,493,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2018,7,493,380,535,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2018,8,535,469,502,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2018,9,502,408,490,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2018,10,490,439,397,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2018,11,397,347,329,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hapur,2018,12,329,433,343,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Hardoi,2016,1,437,437,437,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2016,2,437,538,538,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2016,3,538,637,637,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2016,4,637,420,420,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2016,5,420,554,554,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2016,6,554,507,507,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2016,7,507,638,638,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2016,8,638,431,431,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2016,9,431,525,525,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2016,10,525,494,494,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2016,11,494,372,372,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2016,12,372,634,634,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2017,1,634,437,582,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2017,2,582,538,316,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2017,3,316,637,496,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2017,4,496,420,715,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2017,5,715,554,876,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2017,6,876,507,818,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2017,7,818,638,788,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2017,8,788,431,746,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2017,9,746,525,731,466453.0,4017806.0,835.0,2773899.0,6164.59,5
Hardoi,2017,10,731,494,920,466453.0,4017806.0,835.0,2773899.0,6164.59,5
