district,ps,reg_year,reg_month,count
PRAYAGRAJ,SARAI INAYAT,2017,12,19
PRAYAGRAJ,SARAI INAYAT,2018,1,28
PRAYAGRAJ,SARAI INAYAT,2018,2,52
PRAYAGRAJ,SARAI INAYAT,2018,3,17
PRAYAGRAJ,SARAI INAYAT,2018,4,48
PRAYAGRAJ,SARAI INAYAT,2018,5,49
PRAYAGRAJ,SARAI INAYAT,2018,6,55
PRAYAGRAJ,SARAI INAYAT,2018,7,79
PRAYAGRAJ,SARAI INAYAT,2018,8,93
PRAYAGRAJ,SARAI INAYAT,2018,9,84
PRAYAGRAJ,SARAI INAYAT,2018,10,105
PRAYAGRAJ,SARAI INAYAT,2018,11,80
PRAYAGRAJ,SARAI INAYAT,2018,12,61
PRAYAGRAJ,SARAI MEMREZ,2016,1,18
PRAYAGRAJ,SARAI MEMREZ,2016,2,14
PRAYAGRAJ,SARAI MEMREZ,2016,3,17
PRAYAGRAJ,SARAI MEMREZ,2016,4,11
PRAYAGRAJ,SARAI MEMREZ,2016,5,40
PRAYAGRAJ,SARAI MEMREZ,2016,6,30
PRAYAGRAJ,SARAI MEMREZ,2016,7,22
PRAYAGRAJ,SARAI MEMREZ,2016,8,30
PRAYAGRAJ,SARAI MEMREZ,2016,9,19
PRAYAGRAJ,SARAI MEMREZ,2016,10,17
PRAYAGRAJ,SARAI MEMREZ,2016,11,18
PRAYAGRAJ,SARAI MEMREZ,2016,12,18
PRAYAGRAJ,SARAI MEMREZ,2017,1,21
PRAYAGRAJ,SARAI MEMREZ,2017,2,12
PRAYAGRAJ,SARAI MEMREZ,2017,3,16
PRAYAGRAJ,SARAI MEMREZ,2017,4,31
PRAYAGRAJ,SARAI MEMREZ,2017,5,18
PRAYAGRAJ,SARAI MEMREZ,2017,6,23
PRAYAGRAJ,SARAI MEMREZ,2017,7,19
PRAYAGRAJ,SARAI MEMREZ,2017,8,40
PRAYAGRAJ,SARAI MEMREZ,2017,9,20
PRAYAGRAJ,SARAI MEMREZ,2017,10,44
PRAYAGRAJ,SARAI MEMREZ,2017,11,44
PRAYAGRAJ,SARAI MEMREZ,2017,12,19
PRAYAGRAJ,SARAI MEMREZ,2018,1,39
PRAYAGRAJ,SARAI MEMREZ,2018,2,29
PRAYAGRAJ,SARAI MEMREZ,2018,3,26
PRAYAGRAJ,SARAI MEMREZ,2018,4,24
PRAYAGRAJ,SARAI MEMREZ,2018,5,20
PRAYAGRAJ,SARAI MEMREZ,2018,6,43
PRAYAGRAJ,SARAI MEMREZ,2018,7,43
PRAYAGRAJ,SARAI MEMREZ,2018,8,50
PRAYAGRAJ,SARAI MEMREZ,2018,9,52
PRAYAGRAJ,SARAI MEMREZ,2018,10,54
PRAYAGRAJ,SARAI MEMREZ,2018,11,62
PRAYAGRAJ,SARAI MEMREZ,2018,12,49
PRAYAGRAJ,SHAHGANJ,2016,1,7
PRAYAGRAJ,SHAHGANJ,2016,2,13
PRAYAGRAJ,SHAHGANJ,2016,3,8
PRAYAGRAJ,SHAHGANJ,2016,4,4
PRAYAGRAJ,SHAHGANJ,2016,5,8
PRAYAGRAJ,SHAHGANJ,2016,6,23
PRAYAGRAJ,SHAHGANJ,2016,7,8
PRAYAGRAJ,SHAHGANJ,2016,8,14
PRAYAGRAJ,SHAHGANJ,2016,9,12
PRAYAGRAJ,SHAHGANJ,2016,10,6
PRAYAGRAJ,SHAHGANJ,2016,11,10
PRAYAGRAJ,SHAHGANJ,2016,12,11
PRAYAGRAJ,SHAHGANJ,2017,1,18
PRAYAGRAJ,SHAHGANJ,2017,2,5
PRAYAGRAJ,SHAHGANJ,2017,3,6
PRAYAGRAJ,SHAHGANJ,2017,4,12
PRAYAGRAJ,SHAHGANJ,2017,5,3
PRAYAGRAJ,SHAHGANJ,2017,6,5
PRAYAGRAJ,SHAHGANJ,2017,7,14
PRAYAGRAJ,SHAHGANJ,2017,8,8
PRAYAGRAJ,SHAHGANJ,2017,9,9
PRAYAGRAJ,SHAHGANJ,2017,10,12
PRAYAGRAJ,SHAHGANJ,2017,11,8
PRAYAGRAJ,SHAHGANJ,2017,12,7
PRAYAGRAJ,SHAHGANJ,2018,1,18
PRAYAGRAJ,SHAHGANJ,2018,2,35
PRAYAGRAJ,SHAHGANJ,2018,3,9
PRAYAGRAJ,SHAHGANJ,2018,4,32
PRAYAGRAJ,SHAHGANJ,2018,5,62
PRAYAGRAJ,SHAHGANJ,2018,6,49
PRAYAGRAJ,SHAHGANJ,2018,7,33
PRAYAGRAJ,SHAHGANJ,2018,8,57
PRAYAGRAJ,SHAHGANJ,2018,9,33
PRAYAGRAJ,SHAHGANJ,2018,10,28
PRAYAGRAJ,SHAHGANJ,2018,11,13
PRAYAGRAJ,SHAHGANJ,2018,12,40
PRAYAGRAJ,SHANKERGARH,2016,1,14
PRAYAGRAJ,SHANKERGARH,2016,2,13
PRAYAGRAJ,SHANKERGARH,2016,3,18
PRAYAGRAJ,SHANKERGARH,2016,4,11
PRAYAGRAJ,SHANKERGARH,2016,5,22
PRAYAGRAJ,SHANKERGARH,2016,6,22
PRAYAGRAJ,SHANKERGARH,2016,7,25
PRAYAGRAJ,SHANKERGARH,2016,8,12
PRAYAGRAJ,SHANKERGARH,2016,9,18
PRAYAGRAJ,SHANKERGARH,2016,10,16
PRAYAGRAJ,SHANKERGARH,2016,11,18
PRAYAGRAJ,SHANKERGARH,2016,12,15
PRAYAGRAJ,SHANKERGARH,2017,1,16
PRAYAGRAJ,SHANKERGARH,2017,2,18
PRAYAGRAJ,SHANKERGARH,2017,3,23
PRAYAGRAJ,SHANKERGARH,2017,4,15
PRAYAGRAJ,SHANKERGARH,2017,5,22
PRAYAGRAJ,SHANKERGARH,2017,6,15
PRAYAGRAJ,SHANKERGARH,2017,7,24
PRAYAGRAJ,SHANKERGARH,2017,8,35
PRAYAGRAJ,SHANKERGARH,2017,9,20
PRAYAGRAJ,SHANKERGARH,2017,10,32
PRAYAGRAJ,SHANKERGARH,2017,11,30
PRAYAGRAJ,SHANKERGARH,2017,12,29
PRAYAGRAJ,SHANKERGARH,2018,1,20
PRAYAGRAJ,SHANKERGARH,2018,2,16
PRAYAGRAJ,SHANKERGARH,2018,3,24
PRAYAGRAJ,SHANKERGARH,2018,4,20
PRAYAGRAJ,SHANKERGARH,2018,5,27
PRAYAGRAJ,SHANKERGARH,2018,6,34
PRAYAGRAJ,SHANKERGARH,2018,7,38
PRAYAGRAJ,SHANKERGARH,2018,8,56
PRAYAGRAJ,SHANKERGARH,2018,9,48
PRAYAGRAJ,SHANKERGARH,2018,10,43
PRAYAGRAJ,SHANKERGARH,2018,11,36
PRAYAGRAJ,SHANKERGARH,2018,12,34
PRAYAGRAJ,SHIVKUTI,2016,1,30
PRAYAGRAJ,SHIVKUTI,2016,2,17
PRAYAGRAJ,SHIVKUTI,2016,3,16
PRAYAGRAJ,SHIVKUTI,2016,4,19
PRAYAGRAJ,SHIVKUTI,2016,5,30
PRAYAGRAJ,SHIVKUTI,2016,6,26
PRAYAGRAJ,SHIVKUTI,2016,7,36
PRAYAGRAJ,SHIVKUTI,2016,8,32
PRAYAGRAJ,SHIVKUTI,2016,9,34
PRAYAGRAJ,SHIVKUTI,2016,10,30
PRAYAGRAJ,SHIVKUTI,2016,11,32
PRAYAGRAJ,SHIVKUTI,2016,12,17
PRAYAGRAJ,SHIVKUTI,2017,1,35
PRAYAGRAJ,SHIVKUTI,2017,2,20
PRAYAGRAJ,SHIVKUTI,2017,3,21
PRAYAGRAJ,SHIVKUTI,2017,4,19
PRAYAGRAJ,SHIVKUTI,2017,5,26
PRAYAGRAJ,SHIVKUTI,2017,6,30
PRAYAGRAJ,SHIVKUTI,2017,7,19
PRAYAGRAJ,SHIVKUTI,2017,8,40
PRAYAGRAJ,SHIVKUTI,2017,9,26
PRAYAGRAJ,SHIVKUTI,2017,10,37
PRAYAGRAJ,SHIVKUTI,2017,11,23
PRAYAGRAJ,SHIVKUTI,2017,12,12
PRAYAGRAJ,SHIVKUTI,2018,1,20
PRAYAGRAJ,SHIVKUTI,2018,2,35
PRAYAGRAJ,SHIVKUTI,2018,3,24
PRAYAGRAJ,SHIVKUTI,2018,4,36
PRAYAGRAJ,SHIVKUTI,2018,5,53
PRAYAGRAJ,SHIVKUTI,2018,6,32
PRAYAGRAJ,SHIVKUTI,2018,7,49
PRAYAGRAJ,SHIVKUTI,2018,8,38
PRAYAGRAJ,SHIVKUTI,2018,9,32
PRAYAGRAJ,SHIVKUTI,2018,10,37
PRAYAGRAJ,SHIVKUTI,2018,11,49
PRAYAGRAJ,SHIVKUTI,2018,12,31
PRAYAGRAJ,SORAON,2016,1,28
PRAYAGRAJ,SORAON,2016,2,49
PRAYAGRAJ,SORAON,2016,3,48
PRAYAGRAJ,SORAON,2016,4,47
PRAYAGRAJ,SORAON,2016,5,41
PRAYAGRAJ,SORAON,2016,6,44
PRAYAGRAJ,SORAON,2016,7,46
PRAYAGRAJ,SORAON,2016,8,27
PRAYAGRAJ,SORAON,2016,9,46
PRAYAGRAJ,SORAON,2016,10,61
PRAYAGRAJ,SORAON,2016,11,50
PRAYAGRAJ,SORAON,2016,12,33
PRAYAGRAJ,SORAON,2017,1,37
PRAYAGRAJ,SORAON,2017,2,38
PRAYAGRAJ,SORAON,2017,3,45
PRAYAGRAJ,SORAON,2017,4,41
PRAYAGRAJ,SORAON,2017,5,57
PRAYAGRAJ,SORAON,2017,6,66
PRAYAGRAJ,SORAON,2017,7,64
PRAYAGRAJ,SORAON,2017,8,55
PRAYAGRAJ,SORAON,2017,9,101
PRAYAGRAJ,SORAON,2017,10,97
PRAYAGRAJ,SORAON,2017,11,68
PRAYAGRAJ,SORAON,2017,12,81
PRAYAGRAJ,SORAON,2018,1,62
PRAYAGRAJ,SORAON,2018,2,99
PRAYAGRAJ,SORAON,2018,3,91
PRAYAGRAJ,SORAON,2018,4,63
PRAYAGRAJ,SORAON,2018,5,126
PRAYAGRAJ,SORAON,2018,6,118
PRAYAGRAJ,SORAON,2018,7,108
PRAYAGRAJ,SORAON,2018,8,131
PRAYAGRAJ,SORAON,2018,9,120
PRAYAGRAJ,SORAON,2018,10,131
PRAYAGRAJ,SORAON,2018,11,125
PRAYAGRAJ,SORAON,2018,12,124
PRAYAGRAJ,THARVAI,2016,1,18
PRAYAGRAJ,THARVAI,2016,2,20
PRAYAGRAJ,THARVAI,2016,3,25
PRAYAGRAJ,THARVAI,2016,4,25
PRAYAGRAJ,THARVAI,2016,5,18
PRAYAGRAJ,THARVAI,2016,6,14
PRAYAGRAJ,THARVAI,2016,7,18
PRAYAGRAJ,THARVAI,2016,8,25
PRAYAGRAJ,THARVAI,2016,9,23
PRAYAGRAJ,THARVAI,2016,10,27
PRAYAGRAJ,THARVAI,2016,11,13
PRAYAGRAJ,THARVAI,2016,12,17
PRAYAGRAJ,THARVAI,2017,1,23
PRAYAGRAJ,THARVAI,2017,2,13
PRAYAGRAJ,THARVAI,2017,3,18
PRAYAGRAJ,THARVAI,2017,4,21
PRAYAGRAJ,THARVAI,2017,5,28
PRAYAGRAJ,THARVAI,2017,6,26
PRAYAGRAJ,THARVAI,2017,7,30
PRAYAGRAJ,THARVAI,2017,8,28
PRAYAGRAJ,THARVAI,2017,9,22
PRAYAGRAJ,THARVAI,2017,10,27
PRAYAGRAJ,THARVAI,2017,11,31
PRAYAGRAJ,THARVAI,2017,12,25
PRAYAGRAJ,THARVAI,2018,1,18
PRAYAGRAJ,THARVAI,2018,2,14
PRAYAGRAJ,THARVAI,2018,3,24
PRAYAGRAJ,THARVAI,2018,4,32
PRAYAGRAJ,THARVAI,2018,5,41
PRAYAGRAJ,THARVAI,2018,6,45
PRAYAGRAJ,THARVAI,2018,7,55
PRAYAGRAJ,THARVAI,2018,8,41
PRAYAGRAJ,THARVAI,2018,9,36
PRAYAGRAJ,THARVAI,2018,10,55
PRAYAGRAJ,THARVAI,2018,11,42
PRAYAGRAJ,THARVAI,2018,12,31
PRAYAGRAJ,UTRAON,2016,1,20
PRAYAGRAJ,UTRAON,2016,2,5
PRAYAGRAJ,UTRAON,2016,3,19
PRAYAGRAJ,UTRAON,2016,4,8
PRAYAGRAJ,UTRAON,2016,5,21
PRAYAGRAJ,UTRAON,2016,6,11
PRAYAGRAJ,UTRAON,2016,7,16
PRAYAGRAJ,UTRAON,2016,8,29
PRAYAGRAJ,UTRAON,2016,9,17
PRAYAGRAJ,UTRAON,2016,10,12
PRAYAGRAJ,UTRAON,2016,11,7
PRAYAGRAJ,UTRAON,2016,12,27
PRAYAGRAJ,UTRAON,2017,1,18
PRAYAGRAJ,UTRAON,2017,2,14
PRAYAGRAJ,UTRAON,2017,3,16
PRAYAGRAJ,UTRAON,2017,4,16
PRAYAGRAJ,UTRAON,2017,5,17
PRAYAGRAJ,UTRAON,2017,6,33
PRAYAGRAJ,UTRAON,2017,7,41
PRAYAGRAJ,UTRAON,2017,8,28
PRAYAGRAJ,UTRAON,2017,9,37
PRAYAGRAJ,UTRAON,2017,10,52
PRAYAGRAJ,UTRAON,2017,11,16
PRAYAGRAJ,UTRAON,2017,12,25
PRAYAGRAJ,UTRAON,2018,1,20
PRAYAGRAJ,UTRAON,2018,2,17
PRAYAGRAJ,UTRAON,2018,3,14
PRAYAGRAJ,UTRAON,2018,4,18
PRAYAGRAJ,UTRAON,2018,5,37
PRAYAGRAJ,UTRAON,2018,6,49
PRAYAGRAJ,UTRAON,2018,7,40
PRAYAGRAJ,UTRAON,2018,8,93
PRAYAGRAJ,UTRAON,2018,9,68
PRAYAGRAJ,UTRAON,2018,10,36
PRAYAGRAJ,UTRAON,2018,11,29
PRAYAGRAJ,UTRAON,2018,12,32
RAE BARELI,BACHHRAWAN,2016,1,30
RAE BARELI,BACHHRAWAN,2016,2,22
RAE BARELI,BACHHRAWAN,2016,3,42
RAE BARELI,BACHHRAWAN,2016,4,41
RAE BARELI,BACHHRAWAN,2016,5,45
RAE BARELI,BACHHRAWAN,2016,6,30
RAE BARELI,BACHHRAWAN,2016,7,33
RAE BARELI,BACHHRAWAN,2016,8,36
RAE BARELI,BACHHRAWAN,2016,9,26
RAE BARELI,BACHHRAWAN,2016,10,31
RAE BARELI,BACHHRAWAN,2016,11,24
RAE BARELI,BACHHRAWAN,2016,12,35
RAE BARELI,BACHHRAWAN,2017,1,40
RAE BARELI,BACHHRAWAN,2017,2,23
RAE BARELI,BACHHRAWAN,2017,3,20
RAE BARELI,BACHHRAWAN,2017,4,19
RAE BARELI,BACHHRAWAN,2017,5,22
RAE BARELI,BACHHRAWAN,2017,6,32
RAE BARELI,BACHHRAWAN,2017,7,29
RAE BARELI,BACHHRAWAN,2017,8,27
RAE BARELI,BACHHRAWAN,2017,9,44
RAE BARELI,BACHHRAWAN,2017,10,75
RAE BARELI,BACHHRAWAN,2017,11,64
RAE BARELI,BACHHRAWAN,2017,12,26
RAE BARELI,BACHHRAWAN,2018,1,34
RAE BARELI,BACHHRAWAN,2018,2,56
RAE BARELI,BACHHRAWAN,2018,3,60
RAE BARELI,BACHHRAWAN,2018,4,67
RAE BARELI,BACHHRAWAN,2018,5,81
RAE BARELI,BACHHRAWAN,2018,6,93
RAE BARELI,BACHHRAWAN,2018,7,96
RAE BARELI,BACHHRAWAN,2018,8,92
RAE BARELI,BACHHRAWAN,2018,9,64
RAE BARELI,BACHHRAWAN,2018,10,53
RAE BARELI,BACHHRAWAN,2018,11,59
RAE BARELI,BACHHRAWAN,2018,12,67
RAE BARELI,BHADOKHAR,2016,1,16
RAE BARELI,BHADOKHAR,2016,2,25
RAE BARELI,BHADOKHAR,2016,3,25
RAE BARELI,BHADOKHAR,2016,4,26
RAE BARELI,BHADOKHAR,2016,5,24
RAE BARELI,BHADOKHAR,2016,6,21
RAE BARELI,BHADOKHAR,2016,7,24
RAE BARELI,BHADOKHAR,2016,8,16
RAE BARELI,BHADOKHAR,2016,9,23
RAE BARELI,BHADOKHAR,2016,10,33
RAE BARELI,BHADOKHAR,2016,11,33
RAE BARELI,BHADOKHAR,2016,12,27
RAE BARELI,BHADOKHAR,2017,1,43
RAE BARELI,BHADOKHAR,2017,2,24
RAE BARELI,BHADOKHAR,2017,3,19
RAE BARELI,BHADOKHAR,2017,4,29
RAE BARELI,BHADOKHAR,2017,5,37
RAE BARELI,BHADOKHAR,2017,6,30
RAE BARELI,BHADOKHAR,2017,7,22
RAE BARELI,BHADOKHAR,2017,8,33
RAE BARELI,BHADOKHAR,2017,9,41
RAE BARELI,BHADOKHAR,2017,10,50
RAE BARELI,BHADOKHAR,2017,11,32
RAE BARELI,BHADOKHAR,2017,12,46
RAE BARELI,BHADOKHAR,2018,1,27
RAE BARELI,BHADOKHAR,2018,2,28
RAE BARELI,BHADOKHAR,2018,3,36
RAE BARELI,BHADOKHAR,2018,4,32
RAE BARELI,BHADOKHAR,2018,5,35
RAE BARELI,BHADOKHAR,2018,6,51
RAE BARELI,BHADOKHAR,2018,7,52
RAE BARELI,BHADOKHAR,2018,8,68
RAE BARELI,BHADOKHAR,2018,9,72
RAE BARELI,BHADOKHAR,2018,10,44
RAE BARELI,BHADOKHAR,2018,11,43
RAE BARELI,BHADOKHAR,2018,12,45
RAE BARELI,DALMAU,2016,1,8
RAE BARELI,DALMAU,2016,2,13
RAE BARELI,DALMAU,2016,3,26
RAE BARELI,DALMAU,2016,4,22
RAE BARELI,DALMAU,2016,5,27
RAE BARELI,DALMAU,2016,6,26
RAE BARELI,DALMAU,2016,7,15
RAE BARELI,DALMAU,2016,8,13
RAE BARELI,DALMAU,2016,9,15
RAE BARELI,DALMAU,2016,10,16
RAE BARELI,DALMAU,2016,11,14
RAE BARELI,DALMAU,2016,12,13
RAE BARELI,DALMAU,2017,1,16
RAE BARELI,DALMAU,2017,2,11
RAE BARELI,DALMAU,2017,3,12
RAE BARELI,DALMAU,2017,4,22
RAE BARELI,DALMAU,2017,5,20
RAE BARELI,DALMAU,2017,6,20
RAE BARELI,DALMAU,2017,7,23
RAE BARELI,DALMAU,2017,8,27
RAE BARELI,DALMAU,2017,9,13
RAE BARELI,DALMAU,2017,10,27
RAE BARELI,DALMAU,2017,11,22
RAE BARELI,DALMAU,2017,12,12
RAE BARELI,DALMAU,2018,1,13
RAE BARELI,DALMAU,2018,2,19
RAE BARELI,DALMAU,2018,3,25
RAE BARELI,DALMAU,2018,4,27
RAE BARELI,DALMAU,2018,5,23
RAE BARELI,DALMAU,2018,6,42
RAE BARELI,DALMAU,2018,7,50
RAE BARELI,DALMAU,2018,8,40
RAE BARELI,DALMAU,2018,9,47
RAE BARELI,DALMAU,2018,10,43
RAE BARELI,DALMAU,2018,11,33
RAE BARELI,DALMAU,2018,12,43
RAE BARELI,DEEH,2016,1,11
RAE BARELI,DEEH,2016,2,10
RAE BARELI,DEEH,2016,3,24
RAE BARELI,DEEH,2016,4,18
RAE BARELI,DEEH,2016,5,31
RAE BARELI,DEEH,2016,6,21
RAE BARELI,DEEH,2016,7,19
RAE BARELI,DEEH,2016,8,17
RAE BARELI,DEEH,2016,9,12
RAE BARELI,DEEH,2016,10,11
RAE BARELI,DEEH,2016,11,21
RAE BARELI,DEEH,2016,12,19
RAE BARELI,DEEH,2017,1,30
RAE BARELI,DEEH,2017,2,24
RAE BARELI,DEEH,2017,3,8
RAE BARELI,DEEH,2017,4,15
RAE BARELI,DEEH,2017,5,31
RAE BARELI,DEEH,2017,6,19
RAE BARELI,DEEH,2017,7,23
RAE BARELI,DEEH,2017,8,19
RAE BARELI,DEEH,2017,9,21
RAE BARELI,DEEH,2017,10,57
RAE BARELI,DEEH,2017,11,63
RAE BARELI,DEEH,2017,12,16
RAE BARELI,DEEH,2018,1,25
RAE BARELI,DEEH,2018,2,20
RAE BARELI,DEEH,2018,3,22
RAE BARELI,DEEH,2018,4,28
RAE BARELI,DEEH,2018,5,41
RAE BARELI,DEEH,2018,6,52
RAE BARELI,DEEH,2018,7,55
RAE BARELI,DEEH,2018,8,37
RAE BARELI,DEEH,2018,9,52
RAE BARELI,DEEH,2018,10,42
RAE BARELI,DEEH,2018,11,53
RAE BARELI,DEEH,2018,12,35
RAE BARELI,GADAGANJ,2016,1,8
RAE BARELI,GADAGANJ,2016,2,6
RAE BARELI,GADAGANJ,2016,3,13
RAE BARELI,GADAGANJ,2016,4,11
RAE BARELI,GADAGANJ,2016,5,12
RAE BARELI,GADAGANJ,2016,6,9
RAE BARELI,GADAGANJ,2016,7,12
RAE BARELI,GADAGANJ,2016,8,6
RAE BARELI,GADAGANJ,2016,9,9
RAE BARELI,GADAGANJ,2016,10,8
RAE BARELI,GADAGANJ,2016,11,6
RAE BARELI,GADAGANJ,2016,12,5
RAE BARELI,GADAGANJ,2017,1,8
RAE BARELI,GADAGANJ,2017,2,8
RAE BARELI,GADAGANJ,2017,3,12
RAE BARELI,GADAGANJ,2017,4,4
RAE BARELI,GADAGANJ,2017,5,13
RAE BARELI,GADAGANJ,2017,6,10
RAE BARELI,GADAGANJ,2017,7,4
RAE BARELI,GADAGANJ,2017,8,5
RAE BARELI,GADAGANJ,2017,9,2
RAE BARELI,GADAGANJ,2017,10,11
RAE BARELI,GADAGANJ,2017,11,16
RAE BARELI,GADAGANJ,2017,12,9
RAE BARELI,GADAGANJ,2018,1,14
RAE BARELI,GADAGANJ,2018,2,6
RAE BARELI,GADAGANJ,2018,3,10
RAE BARELI,GADAGANJ,2018,4,7
RAE BARELI,GADAGANJ,2018,5,8
RAE BARELI,GADAGANJ,2018,6,18
RAE BARELI,GADAGANJ,2018,7,17
RAE BARELI,GADAGANJ,2018,8,8
RAE BARELI,GADAGANJ,2018,9,16
RAE BARELI,GADAGANJ,2018,10,13
RAE BARELI,GADAGANJ,2018,11,14
RAE BARELI,GADAGANJ,2018,12,29
RAE BARELI,GRP RAEBAREILLI,2016,1,2
RAE BARELI,GRP RAEBAREILLI,2016,2,3
RAE BARELI,GRP RAEBAREILLI,2016,3,2
RAE BARELI,GRP RAEBAREILLI,2016,4,7
RAE BARELI,GRP RAEBAREILLI,2016,5,4
RAE BARELI,GRP RAEBAREILLI,2016,6,3
RAE BARELI,GRP RAEBAREILLI,2016,7,2
RAE BARELI,GRP RAEBAREILLI,2016,8,3
RAE BARELI,GRP RAEBAREILLI,2016,9,5
RAE BARELI,GRP RAEBAREILLI,2016,10,8
RAE BARELI,GRP RAEBAREILLI,2016,11,7
RAE BARELI,GRP RAEBAREILLI,2016,12,10
RAE BARELI,GRP RAEBAREILLI,2017,1,7
RAE BARELI,GRP RAEBAREILLI,2017,2,7
RAE BARELI,GRP RAEBAREILLI,2017,3,10
RAE BARELI,GRP RAEBAREILLI,2017,4,5
RAE BARELI,GRP RAEBAREILLI,2017,5,3
RAE BARELI,GRP RAEBAREILLI,2017,6,9
RAE BARELI,GRP RAEBAREILLI,2017,7,5
RAE BARELI,GRP RAEBAREILLI,2017,8,7
RAE BARELI,GRP RAEBAREILLI,2017,9,10
RAE BARELI,GRP RAEBAREILLI,2017,10,3
RAE BARELI,GRP RAEBAREILLI,2017,11,2
RAE BARELI,GRP RAEBAREILLI,2017,12,1
RAE BARELI,GRP RAEBAREILLI,2018,1,4
RAE BARELI,GRP RAEBAREILLI,2018,2,7
RAE BARELI,GRP RAEBAREILLI,2018,3,2
RAE BARELI,GRP RAEBAREILLI,2018,4,2
RAE BARELI,GRP RAEBAREILLI,2018,5,12
RAE BARELI,GRP RAEBAREILLI,2018,6,1
RAE BARELI,GRP RAEBAREILLI,2018,7,4
RAE BARELI,GRP RAEBAREILLI,2018,8,2
RAE BARELI,GRP RAEBAREILLI,2018,9,3
RAE BARELI,GRP RAEBAREILLI,2018,10,5
RAE BARELI,GRP RAEBAREILLI,2018,11,0
RAE BARELI,GRP RAEBAREILLI,2018,12,3
RAE BARELI,GURBUXGANJ,2016,1,14
RAE BARELI,GURBUXGANJ,2016,2,19
RAE BARELI,GURBUXGANJ,2016,3,23
RAE BARELI,GURBUXGANJ,2016,4,13
RAE BARELI,GURBUXGANJ,2016,5,23
RAE BARELI,GURBUXGANJ,2016,6,18
RAE BARELI,GURBUXGANJ,2016,7,19
RAE BARELI,GURBUXGANJ,2016,8,10
RAE BARELI,GURBUXGANJ,2016,9,17
RAE BARELI,GURBUXGANJ,2016,10,18
RAE BARELI,GURBUXGANJ,2016,11,24
RAE BARELI,GURBUXGANJ,2016,12,23
RAE BARELI,GURBUXGANJ,2017,1,27
RAE BARELI,GURBUXGANJ,2017,2,18
RAE BARELI,GURBUXGANJ,2017,3,10
RAE BARELI,GURBUXGANJ,2017,4,16
RAE BARELI,GURBUXGANJ,2017,5,20
RAE BARELI,GURBUXGANJ,2017,6,30
RAE BARELI,GURBUXGANJ,2017,7,35
RAE BARELI,GURBUXGANJ,2017,8,27
RAE BARELI,GURBUXGANJ,2017,9,45
RAE BARELI,GURBUXGANJ,2017,10,25
RAE BARELI,GURBUXGANJ,2017,11,31
RAE BARELI,GURBUXGANJ,2017,12,24
RAE BARELI,GURBUXGANJ,2018,1,22
RAE BARELI,GURBUXGANJ,2018,2,29
RAE BARELI,GURBUXGANJ,2018,3,29
RAE BARELI,GURBUXGANJ,2018,4,34
RAE BARELI,GURBUXGANJ,2018,5,38
RAE BARELI,GURBUXGANJ,2018,6,51
RAE BARELI,GURBUXGANJ,2018,7,44
RAE BARELI,GURBUXGANJ,2018,8,61
RAE BARELI,GURBUXGANJ,2018,9,34
RAE BARELI,GURBUXGANJ,2018,10,51
RAE BARELI,GURBUXGANJ,2018,11,40
RAE BARELI,GURBUXGANJ,2018,12,46
RAE BARELI,HARCHANDPUR,2016,1,22
RAE BARELI,HARCHANDPUR,2016,2,19
RAE BARELI,HARCHANDPUR,2016,3,22
RAE BARELI,HARCHANDPUR,2016,4,18
RAE BARELI,HARCHANDPUR,2016,5,20
RAE BARELI,HARCHANDPUR,2016,6,29
RAE BARELI,HARCHANDPUR,2016,7,38
RAE BARELI,HARCHANDPUR,2016,8,20
RAE BARELI,HARCHANDPUR,2016,9,7
RAE BARELI,HARCHANDPUR,2016,10,12
RAE BARELI,HARCHANDPUR,2016,11,17
RAE BARELI,HARCHANDPUR,2016,12,30
RAE BARELI,HARCHANDPUR,2017,1,25
RAE BARELI,HARCHANDPUR,2017,2,33
RAE BARELI,HARCHANDPUR,2017,3,13
RAE BARELI,HARCHANDPUR,2017,4,22
RAE BARELI,HARCHANDPUR,2017,5,23
RAE BARELI,HARCHANDPUR,2017,6,27
RAE BARELI,HARCHANDPUR,2017,7,23
RAE BARELI,HARCHANDPUR,2017,8,25
RAE BARELI,HARCHANDPUR,2017,9,31
RAE BARELI,HARCHANDPUR,2017,10,29
RAE BARELI,HARCHANDPUR,2017,11,21
RAE BARELI,HARCHANDPUR,2017,12,17
RAE BARELI,HARCHANDPUR,2018,1,22
RAE BARELI,HARCHANDPUR,2018,2,27
RAE BARELI,HARCHANDPUR,2018,3,17
RAE BARELI,HARCHANDPUR,2018,4,27
RAE BARELI,HARCHANDPUR,2018,5,41
RAE BARELI,HARCHANDPUR,2018,6,37
RAE BARELI,HARCHANDPUR,2018,7,25
RAE BARELI,HARCHANDPUR,2018,8,34
RAE BARELI,HARCHANDPUR,2018,9,31
RAE BARELI,HARCHANDPUR,2018,10,31
RAE BARELI,HARCHANDPUR,2018,11,30
RAE BARELI,HARCHANDPUR,2018,12,33
RAE BARELI,INDUSTRIAL AREA,2016,1,17
RAE BARELI,INDUSTRIAL AREA,2016,2,27
RAE BARELI,INDUSTRIAL AREA,2016,3,26
RAE BARELI,INDUSTRIAL AREA,2016,4,21
RAE BARELI,INDUSTRIAL AREA,2016,5,21
RAE BARELI,INDUSTRIAL AREA,2016,6,29
RAE BARELI,INDUSTRIAL AREA,2016,7,36
RAE BARELI,INDUSTRIAL AREA,2016,8,22
